,predicted,target,err,delta
5859,0.265448,0.264128,0.001319,0.001319
47913,0.280445,0.279447,0.000998,0.000998
31328,0.465628,0.463900,0.001728,0.001728
48053,0.392696,0.391159,0.001537,0.001537
89355,0.012581,0.011363,0.001218,0.001218
22166,0.547231,0.544911,0.002320,0.002320
69197,0.165226,0.163916,0.001310,0.001310
85919,0.512089,0.510545,0.001544,0.001544
86192,0.197462,0.196412,0.001050,0.001050
33346,0.469837,0.468394,0.001443,0.001443
56634,0.113627,0.109906,0.003721,0.003721
9912,0.480674,0.479285,0.001390,0.001390
75306,0.104714,0.101383,0.003331,0.003331
35856,0.346782,0.344972,0.001810,0.001810
89347,0.427174,0.424591,0.002582,0.002582
61563,0.511620,0.508951,0.002669,0.002669
7563,0.110830,0.107792,0.003038,0.003038
87715,0.040029,0.035420,0.004609,0.004609
22183,0.181654,0.181069,0.000585,0.000585
93928,0.061035,0.057984,0.003051,0.003051
99853,0.484550,0.482617,0.001933,0.001933
69744,0.159861,0.158428,0.001433,0.001433
18303,0.274497,0.272215,0.002282,0.002282
67915,0.104823,0.102250,0.002573,0.002573
44101,0.484150,0.482508,0.001642,0.001642
88647,0.222450,0.218453,0.003997,0.003997
30428,0.004426,0.003904,0.000522,0.000522
18146,0.181447,0.179532,0.001915,0.001915
48701,0.424949,0.423260,0.001689,0.001689
68317,0.176239,0.174639,0.001600,0.001600
69746,0.206362,0.205824,0.000538,0.000538
7079,0.097229,0.093868,0.003361,0.003361
54498,0.333566,0.332475,0.001092,0.001092
66349,0.228391,0.228097,0.000294,0.000294
50661,0.589506,0.588384,0.001122,0.001122
16539,0.409785,0.408017,0.001768,0.001768
345,0.243192,0.240830,0.002362,0.002362
76648,0.380604,0.378822,0.001782,0.001782
67025,0.538000,0.535589,0.002412,0.002412
41650,0.423251,0.422132,0.001119,0.001119
32047,0.066482,0.063209,0.003272,0.003272
95160,0.323630,0.323393,0.000237,0.000237
25569,0.493142,0.491160,0.001982,0.001982
64474,0.527357,0.525321,0.002036,0.002036
31546,0.009230,0.007240,0.001990,0.001990
65934,0.605959,0.604611,0.001348,0.001348
32965,0.189605,0.188523,0.001082,0.001082
9389,0.418829,0.417367,0.001461,0.001461
30388,0.183682,0.181444,0.002238,0.002238
77965,0.343207,0.342765,0.000442,0.000442
21771,0.322778,0.321822,0.000955,0.000955
70958,0.240425,0.239635,0.000791,0.000791
69268,0.180578,0.180088,0.000490,0.000490
54870,0.213821,0.213437,0.000384,0.000384
17312,0.144155,0.141532,0.002624,0.002624
36531,0.387205,0.384524,0.002681,0.002681
45646,0.629670,0.628574,0.001096,0.001096
47790,0.471259,0.470135,0.001125,0.001125
77073,0.495219,0.493789,0.001430,0.001430
79602,0.491456,0.488380,0.003076,0.003076
60694,0.447660,0.446086,0.001574,0.001574
28706,0.568385,0.565476,0.002908,0.002908
92982,0.430564,0.429110,0.001454,0.001454
55838,0.459404,0.457577,0.001827,0.001827
76374,0.367340,0.367312,0.000029,0.000029
25188,0.511531,0.509783,0.001748,0.001748
14638,0.051611,0.047776,0.003835,0.003835
71813,0.341658,0.342292,0.000634,-0.000634
54037,0.416972,0.414794,0.002178,0.002178
27179,0.376194,0.375035,0.001160,0.001160
431,0.317923,0.318178,0.000256,-0.000256
9803,0.319427,0.318236,0.001190,0.001190
62194,0.075223,0.072247,0.002976,0.002976
48160,0.473847,0.471508,0.002338,0.002338
31124,0.255614,0.254860,0.000754,0.000754
64121,0.228040,0.227967,0.000072,0.000072
79701,0.417640,0.416783,0.000856,0.000856
93107,0.094233,0.091334,0.002899,0.002899
32846,0.491465,0.490380,0.001085,0.001085
66052,0.490482,0.489470,0.001011,0.001011
60082,0.044354,0.040571,0.003784,0.003784
97056,0.255024,0.252138,0.002887,0.002887
50602,0.172939,0.171766,0.001173,0.001173
16039,0.215467,0.213521,0.001946,0.001946
88453,0.372462,0.370676,0.001786,0.001786
25609,0.411555,0.409860,0.001695,0.001695
84013,0.529538,0.526960,0.002578,0.002578
77377,0.207074,0.206132,0.000943,0.000943
97894,0.458993,0.456435,0.002557,0.002557
37838,0.239996,0.238113,0.001884,0.001884
60745,0.486432,0.481530,0.004902,0.004902
47162,0.509679,0.507601,0.002078,0.002078
69013,0.531462,0.530460,0.001002,0.001002
53071,0.326662,0.325872,0.000789,0.000789
60827,0.271364,0.269254,0.002109,0.002109
79972,0.265059,0.265399,0.000339,-0.000339
91453,0.090449,0.088340,0.002109,0.002109
46196,0.355995,0.355190,0.000805,0.000805
68296,0.237134,0.235636,0.001498,0.001498
40826,0.174345,0.171391,0.002954,0.002954
48035,0.165865,0.163517,0.002349,0.002349
54811,0.026754,0.024671,0.002083,0.002083
37288,0.104239,0.101507,0.002733,0.002733
51642,0.604354,0.603176,0.001179,0.001179
4784,0.343942,0.343836,0.000106,0.000106
30064,0.262407,0.259348,0.003059,0.003059
40543,0.221428,0.221105,0.000324,0.000324
71450,0.308055,0.307585,0.000470,0.000470
53313,0.472520,0.470820,0.001700,0.001700
76723,0.404038,0.401895,0.002143,0.002143
77307,0.365134,0.363796,0.001338,0.001338
66618,0.200909,0.199292,0.001617,0.001617
90815,0.101981,0.099354,0.002627,0.002627
26426,0.113789,0.110708,0.003081,0.003081
13651,0.288852,0.286727,0.002125,0.002125
904,0.559061,0.557780,0.001281,0.001281
79191,-0.001337,0.000060,0.001397,-0.001397
62095,0.343651,0.342603,0.001048,0.001048
74194,0.159627,0.158385,0.001242,0.001242
85131,0.591523,0.589335,0.002188,0.002188
12428,-0.002001,0.000000,0.002001,-0.002001
30661,0.133529,0.130216,0.003313,0.003313
35888,0.487736,0.485523,0.002213,0.002213
28047,0.087151,0.083338,0.003812,0.003812
74660,0.555832,0.553596,0.002236,0.002236
52663,0.301310,0.301884,0.000574,-0.000574
41159,0.429422,0.426665,0.002757,0.002757
95550,0.219835,0.218100,0.001735,0.001735
97040,0.326278,0.325205,0.001073,0.001073
33393,0.385481,0.383940,0.001541,0.001541
30389,0.584432,0.583572,0.000860,0.000860
71409,0.204209,0.203666,0.000543,0.000543
51478,0.422733,0.421564,0.001169,0.001169
69851,0.239918,0.238089,0.001828,0.001828
71578,0.352049,0.351147,0.000902,0.000902
81564,0.577302,0.574468,0.002833,0.002833
77342,-0.001411,0.000010,0.001421,-0.001421
22181,0.026089,0.022481,0.003608,0.003608
69679,0.405084,0.403324,0.001760,0.001760
22217,0.057738,0.053835,0.003903,0.003903
58686,0.352297,0.351016,0.001281,0.001281
72921,0.325964,0.324980,0.000984,0.000984
75543,0.379309,0.377365,0.001944,0.001944
88425,0.355913,0.353775,0.002138,0.002138
92881,0.004437,0.003410,0.001027,0.001027
9381,0.399191,0.397765,0.001426,0.001426
58298,0.040527,0.036828,0.003699,0.003699
68699,0.472804,0.471083,0.001721,0.001721
50177,0.079345,0.076703,0.002642,0.002642
17326,0.374872,0.372037,0.002835,0.002835
53180,0.355156,0.354060,0.001097,0.001097
98393,0.438959,0.437062,0.001898,0.001898
54392,0.293304,0.290998,0.002306,0.002306
56352,0.501362,0.500014,0.001347,0.001347
23924,-0.001705,0.000000,0.001705,-0.001705
16342,0.042394,0.039508,0.002886,0.002886
83975,0.131312,0.128562,0.002749,0.002749
59366,0.151917,0.148752,0.003165,0.003165
25830,0.593389,0.591073,0.002315,0.002315
35743,0.388797,0.388203,0.000594,0.000594
93053,0.543843,0.541171,0.002672,0.002672
93706,0.347307,0.346561,0.000746,0.000746
4921,0.181010,0.179376,0.001634,0.001634
5225,0.061739,0.057561,0.004178,0.004178
14420,0.200614,0.198580,0.002034,0.002034
70439,0.403270,0.402447,0.000823,0.000823
94306,0.425080,0.423674,0.001406,0.001406
83953,0.243377,0.242778,0.000599,0.000599
60145,0.402811,0.401531,0.001280,0.001280
77194,0.477410,0.475975,0.001435,0.001435
93690,0.224383,0.221320,0.003063,0.003063
22472,0.183085,0.181675,0.001411,0.001411
21005,0.492933,0.490210,0.002723,0.002723
40932,0.037794,0.033523,0.004272,0.004272
85662,0.030924,0.028297,0.002627,0.002627
97745,0.396859,0.395239,0.001620,0.001620
62984,0.433289,0.432001,0.001288,0.001288
86291,0.423853,0.422303,0.001550,0.001550
41265,0.218586,0.214956,0.003629,0.003629
44672,-0.001073,0.000210,0.001283,-0.001283
28595,0.415397,0.414022,0.001376,0.001376
77602,0.407073,0.405197,0.001876,0.001876
29466,0.526107,0.525145,0.000963,0.000963
89231,0.461348,0.459349,0.001999,0.001999
17880,0.553154,0.550851,0.002303,0.002303
42418,0.186332,0.184705,0.001627,0.001627
80684,0.277527,0.277633,0.000106,-0.000106
20440,0.326921,0.325710,0.001211,0.001211
35799,0.280812,0.278288,0.002525,0.002525
50095,0.015303,0.013069,0.002235,0.002235
25693,0.059225,0.055265,0.003960,0.003960
53378,0.408793,0.407740,0.001053,0.001053
4605,0.404323,0.403385,0.000938,0.000938
46595,0.309944,0.308238,0.001706,0.001706
52402,0.234808,0.233940,0.000869,0.000869
27661,0.471502,0.469433,0.002069,0.002069
78983,0.094603,0.091176,0.003427,0.003427
10887,0.126414,0.122766,0.003648,0.003648
44697,0.512699,0.510524,0.002175,0.002175
7497,0.150937,0.148958,0.001978,0.001978
45069,0.184406,0.183387,0.001019,0.001019
34298,0.167003,0.164624,0.002380,0.002380
62572,0.290919,0.289128,0.001791,0.001791
9011,0.395331,0.392548,0.002783,0.002783
11730,0.147501,0.146127,0.001374,0.001374
46039,0.220012,0.217564,0.002448,0.002448
91185,0.387552,0.386581,0.000972,0.000972
48370,-0.001438,0.000056,0.001494,-0.001494
51809,0.159447,0.157525,0.001922,0.001922
71037,0.484928,0.482433,0.002494,0.002494
11912,0.075695,0.072711,0.002984,0.002984
9067,0.492892,0.490948,0.001944,0.001944
20314,0.021240,0.019411,0.001828,0.001828
51156,0.172945,0.170362,0.002583,0.002583
18343,0.316481,0.315685,0.000797,0.000797
17432,0.194812,0.191814,0.002998,0.002998
74885,0.128744,0.126327,0.002417,0.002417
39738,0.084795,0.081756,0.003038,0.003038
49906,0.262269,0.261098,0.001171,0.001171
74247,0.591126,0.589061,0.002065,0.002065
41492,0.490145,0.488348,0.001797,0.001797
5254,0.269049,0.267912,0.001138,0.001138
62967,0.560486,0.558161,0.002324,0.002324
56190,0.054902,0.050248,0.004654,0.004654
26706,0.150224,0.147329,0.002895,0.002895
70862,0.104827,0.102849,0.001978,0.001978
27904,0.447499,0.445678,0.001821,0.001821
9546,0.295934,0.294281,0.001653,0.001653
96094,0.313982,0.313678,0.000304,0.000304
87418,0.424097,0.422926,0.001171,0.001171
39930,0.110353,0.107140,0.003213,0.003213
76431,0.458015,0.456325,0.001690,0.001690
67361,0.365567,0.364968,0.000599,0.000599
17547,0.484309,0.482248,0.002061,0.002061
20417,0.452028,0.449935,0.002094,0.002094
25306,0.314709,0.313081,0.001628,0.001628
57561,0.310743,0.310718,0.000025,0.000025
88324,0.554053,0.551608,0.002445,0.002445
43985,0.000448,0.002531,0.002083,-0.002083
48969,0.138053,0.135692,0.002361,0.002361
85333,0.348628,0.346107,0.002522,0.002522
53337,0.031306,0.029168,0.002139,0.002139
59280,0.538389,0.535991,0.002397,0.002397
40099,0.306841,0.305486,0.001355,0.001355
98017,0.276339,0.276105,0.000235,0.000235
56941,0.175033,0.173475,0.001558,0.001558
1739,0.391728,0.390284,0.001444,0.001444
7735,0.293858,0.291684,0.002174,0.002174
88004,0.364444,0.363005,0.001439,0.001439
43434,0.039228,0.034719,0.004509,0.004509
33644,0.518307,0.517427,0.000880,0.000880
90571,0.638731,0.637730,0.001001,0.001001
75484,-0.002049,0.000000,0.002049,-0.002049
90291,0.567482,0.565547,0.001935,0.001935
52391,0.345610,0.345204,0.000406,0.000406
99892,0.322325,0.319513,0.002811,0.002811
31268,-0.002102,0.000000,0.002102,-0.002102
83364,0.230902,0.229815,0.001087,0.001087
86932,0.252804,0.251343,0.001461,0.001461
48015,0.213393,0.211512,0.001881,0.001881
56066,0.090251,0.087172,0.003078,0.003078
31718,0.173081,0.171086,0.001995,0.001995
84359,0.115433,0.112180,0.003253,0.003253
43892,0.051295,0.047409,0.003886,0.003886
23153,0.433039,0.430932,0.002107,0.002107
38401,0.355288,0.354011,0.001277,0.001277
51506,0.166155,0.164748,0.001407,0.001407
84299,0.411907,0.409906,0.002000,0.002000
64981,0.459671,0.458109,0.001562,0.001562
38961,0.546585,0.544668,0.001917,0.001917
44184,0.252748,0.251853,0.000895,0.000895
57533,0.459465,0.457610,0.001854,0.001854
30745,0.247555,0.245480,0.002075,0.002075
64616,0.104102,0.100994,0.003108,0.003108
88495,0.468933,0.467804,0.001129,0.001129
91936,0.230481,0.229451,0.001031,0.001031
33374,0.552441,0.550844,0.001597,0.001597
22139,0.473830,0.473172,0.000658,0.000658
4846,0.278203,0.277153,0.001050,0.001050
38707,0.644160,0.642206,0.001953,0.001953
53862,0.104292,0.101584,0.002708,0.002708
97535,0.429323,0.427409,0.001915,0.001915
56956,0.224543,0.222909,0.001634,0.001634
5329,0.278072,0.276315,0.001757,0.001757
85851,0.591126,0.590596,0.000530,0.000530
35717,0.155769,0.152268,0.003501,0.003501
77302,0.058237,0.055580,0.002657,0.002657
79353,0.040614,0.036465,0.004149,0.004149
85292,0.329029,0.327820,0.001209,0.001209
39108,0.045867,0.041892,0.003975,0.003975
66242,0.066990,0.063848,0.003142,0.003142
4872,0.436953,0.431349,0.005604,0.005604
7,0.258742,0.257291,0.001451,0.001451
91731,0.408016,0.406961,0.001055,0.001055
1362,0.442052,0.439939,0.002113,0.002113
7602,0.579229,0.573700,0.005529,0.005529
55079,0.104563,0.102690,0.001873,0.001873
8197,0.313876,0.313014,0.000862,0.000862
61930,0.361483,0.359732,0.001751,0.001751
36739,0.187024,0.182489,0.004535,0.004535
38584,0.181386,0.178556,0.002831,0.002831
20060,0.407448,0.404948,0.002500,0.002500
55741,0.087391,0.083080,0.004310,0.004310
18746,0.506872,0.505340,0.001532,0.001532
57311,0.059250,0.054696,0.004553,0.004553
27,0.185340,0.182879,0.002461,0.002461
68076,0.144488,0.143208,0.001280,0.001280
38561,0.308624,0.305240,0.003384,0.003384
6060,0.152064,0.148482,0.003582,0.003582
46495,0.584953,0.584348,0.000605,0.000605
8708,-0.002092,0.000008,0.002100,-0.002100
32650,0.402368,0.400014,0.002354,0.002354
32124,0.330732,0.330658,0.000075,0.000075
70086,0.251103,0.250549,0.000554,0.000554
60088,0.545400,0.543430,0.001970,0.001970
11115,0.369202,0.367795,0.001406,0.001406
29585,0.461215,0.459622,0.001593,0.001593
2131,0.118058,0.115376,0.002682,0.002682
47888,0.274360,0.272717,0.001643,0.001643
87561,0.189957,0.188842,0.001115,0.001115
46968,0.046974,0.043622,0.003352,0.003352
97590,0.145386,0.143777,0.001610,0.001610
67730,0.416384,0.415468,0.000916,0.000916
53447,0.163722,0.161790,0.001932,0.001932
41749,0.433799,0.432892,0.000907,0.000907
59775,0.273147,0.269434,0.003713,0.003713
18709,0.306969,0.305875,0.001094,0.001094
15889,0.217634,0.216399,0.001236,0.001236
31398,0.006565,0.004935,0.001630,0.001630
82982,0.409640,0.408805,0.000836,0.000836
23197,0.306924,0.304725,0.002199,0.002199
53192,0.579906,0.578075,0.001831,0.001831
66616,0.396255,0.394067,0.002188,0.002188
21860,0.291474,0.290152,0.001322,0.001322
95100,0.074252,0.070582,0.003670,0.003670
20111,0.188460,0.187026,0.001434,0.001434
16454,0.336330,0.335672,0.000658,0.000658
76338,0.206383,0.205699,0.000684,0.000684
14797,0.378545,0.377171,0.001373,0.001373
26861,0.229210,0.228731,0.000479,0.000479
91769,0.573420,0.571328,0.002093,0.002093
92635,0.394743,0.392916,0.001827,0.001827
13037,0.173629,0.171244,0.002385,0.002385
54783,0.357162,0.355240,0.001922,0.001922
96890,0.237405,0.235646,0.001759,0.001759
35506,0.416953,0.415422,0.001531,0.001531
65225,0.196462,0.192441,0.004020,0.004020
24895,0.257934,0.256775,0.001159,0.001159
20622,0.071825,0.069134,0.002691,0.002691
87449,0.544895,0.543605,0.001290,0.001290
85289,0.365193,0.365149,0.000044,0.000044
32019,-0.001521,0.000058,0.001579,-0.001579
41441,0.213647,0.212506,0.001141,0.001141
56694,0.596548,0.594941,0.001608,0.001608
99083,0.145966,0.143651,0.002314,0.002314
99335,0.085242,0.084069,0.001173,0.001173
63823,0.581502,0.580423,0.001080,0.001080
74729,0.535037,0.532318,0.002719,0.002719
24100,0.368270,0.365062,0.003208,0.003208
40384,0.597031,0.597009,0.000022,0.000022
43747,0.514755,0.511678,0.003077,0.003077
85899,0.211353,0.209585,0.001767,0.001767
47048,0.008614,0.007751,0.000863,0.000863
45009,0.106262,0.101860,0.004402,0.004402
48811,0.450923,0.449940,0.000983,0.000983
6311,0.577126,0.574791,0.002335,0.002335
64677,0.390529,0.389234,0.001295,0.001295
74253,0.575193,0.572980,0.002213,0.002213
34641,0.162571,0.160156,0.002415,0.002415
58338,0.435849,0.433142,0.002707,0.002707
61033,0.158061,0.157213,0.000849,0.000849
23045,0.213538,0.213231,0.000307,0.000307
89484,0.245555,0.244747,0.000808,0.000808
79640,0.276140,0.275251,0.000889,0.000889
94686,0.429730,0.427518,0.002212,0.002212
7972,0.080104,0.078512,0.001592,0.001592
87398,0.559037,0.556544,0.002492,0.002492
15703,0.159153,0.157464,0.001689,0.001689
21713,0.333302,0.332516,0.000786,0.000786
43504,0.149845,0.146635,0.003210,0.003210
21035,0.042062,0.037858,0.004204,0.004204
42938,0.175087,0.172474,0.002613,0.002613
34516,0.373767,0.373359,0.000408,0.000408
83495,0.005132,0.004137,0.000994,0.000994
83932,0.137383,0.134708,0.002675,0.002675
46011,0.254958,0.253342,0.001616,0.001616
35384,0.432798,0.430978,0.001820,0.001820
11343,0.384489,0.383056,0.001433,0.001433
34270,0.345886,0.345028,0.000858,0.000858
57897,0.059636,0.057246,0.002391,0.002391
73254,0.358215,0.356124,0.002091,0.002091
97688,0.456921,0.455209,0.001712,0.001712
63487,0.393211,0.392048,0.001163,0.001163
92120,0.435195,0.432899,0.002296,0.002296
95892,0.126773,0.124787,0.001985,0.001985
6079,-0.001751,0.000000,0.001751,-0.001751
92040,0.087126,0.083710,0.003417,0.003417
42713,0.599135,0.598860,0.000275,0.000275
78628,0.477621,0.475765,0.001856,0.001856
55395,0.548040,0.546214,0.001825,0.001825
20536,0.176018,0.174944,0.001074,0.001074
55286,0.422721,0.421780,0.000941,0.000941
91908,0.222686,0.221710,0.000976,0.000976
74690,0.275615,0.274242,0.001374,0.001374
5123,0.170786,0.168393,0.002392,0.002392
22171,0.159727,0.157120,0.002607,0.002607
35038,0.333979,0.333243,0.000736,0.000736
30527,0.372624,0.371763,0.000861,0.000861
75477,0.116416,0.113409,0.003007,0.003007
28334,0.556885,0.554596,0.002289,0.002289
32300,0.413293,0.411174,0.002120,0.002120
47966,0.578088,0.576188,0.001900,0.001900
91389,0.334161,0.332283,0.001879,0.001879
64899,0.093879,0.091292,0.002587,0.002587
3850,0.516512,0.514895,0.001618,0.001618
35943,0.435297,0.432839,0.002458,0.002458
40448,0.206057,0.204147,0.001910,0.001910
41837,0.026370,0.023647,0.002723,0.002723
44339,0.554667,0.551936,0.002731,0.002731
9609,0.073900,0.070968,0.002932,0.002932
44992,0.604585,0.603382,0.001203,0.001203
52159,0.303407,0.302247,0.001160,0.001160
37583,0.074439,0.070550,0.003889,0.003889
24416,0.011859,0.010047,0.001812,0.001812
37072,0.453765,0.451557,0.002208,0.002208
85650,0.376350,0.375286,0.001064,0.001064
41007,0.073857,0.070919,0.002938,0.002938
25495,0.218213,0.216510,0.001703,0.001703
2715,0.163324,0.161625,0.001698,0.001698
29528,0.435424,0.433348,0.002076,0.002076
2346,0.299829,0.300008,0.000179,-0.000179
71780,0.162345,0.160338,0.002007,0.002007
64664,0.151530,0.150025,0.001505,0.001505
33449,0.325951,0.325707,0.000244,0.000244
27512,0.402762,0.401232,0.001530,0.001530
94622,0.357510,0.355795,0.001716,0.001716
17141,0.437870,0.436255,0.001616,0.001616
17345,0.381322,0.379363,0.001958,0.001958
82959,0.299843,0.298967,0.000875,0.000875
66646,0.215276,0.213533,0.001743,0.001743
58955,0.055325,0.050808,0.004517,0.004517
78294,0.234486,0.232613,0.001873,0.001873
38566,0.375054,0.374194,0.000860,0.000860
83431,0.341482,0.340276,0.001206,0.001206
6020,0.094966,0.092416,0.002550,0.002550
32974,0.015156,0.012763,0.002393,0.002393
73593,0.344324,0.343500,0.000824,0.000824
63733,0.513825,0.512101,0.001724,0.001724
3609,0.009982,0.008143,0.001839,0.001839
19034,0.215594,0.214255,0.001340,0.001340
21127,0.518940,0.516015,0.002925,0.002925
39039,0.317809,0.316321,0.001488,0.001488
471,0.182310,0.181302,0.001008,0.001008
10945,0.410557,0.410421,0.000136,0.000136
31377,0.378483,0.378024,0.000459,0.000459
49491,0.446357,0.445588,0.000769,0.000769
86023,0.223461,0.221091,0.002370,0.002370
11432,0.216849,0.214632,0.002217,0.002217
36663,0.057134,0.054769,0.002365,0.002365
37961,0.420856,0.419488,0.001368,0.001368
29977,0.289192,0.288793,0.000399,0.000399
2926,0.323335,0.322513,0.000821,0.000821
32388,0.399881,0.398602,0.001280,0.001280
44486,0.519513,0.516223,0.003290,0.003290
76763,0.137258,0.135285,0.001973,0.001973
56155,0.399801,0.398902,0.000899,0.000899
94865,0.553355,0.551868,0.001487,0.001487
