,predicted,target,err:
66725,0.306360,0.304802,0.001558
57806,0.403373,0.405637,0.002264
13989,0.074059,0.074434,0.000375
58883,0.202265,0.203345,0.001080
23974,0.343267,0.344163,0.000896
11722,0.211964,0.209298,0.002666
36883,0.331556,0.333124,0.001568
39057,0.302519,0.301589,0.000930
28485,0.435483,0.434128,0.001355
30781,0.457806,0.456754,0.001052
15868,0.508197,0.508466,0.000269
28203,0.336675,0.335959,0.000716
27822,0.104086,0.106860,0.002774
196,0.087500,0.088776,0.001276
56006,0.284950,0.283685,0.001265
31388,0.567134,0.566778,0.000356
65184,0.523495,0.524098,0.000603
3141,0.170496,0.172847,0.002351
39064,0.328176,0.328028,0.000148
14608,0.472308,0.468196,0.004112
52506,0.232315,0.232292,0.000023
6730,0.475813,0.470301,0.005512
58788,0.561525,0.560723,0.000802
53004,0.241148,0.237803,0.003345
63320,0.286848,0.287320,0.000472
24612,0.543693,0.543480,0.000213
21833,0.005547,0.008726,0.003179
9604,0.137579,0.140319,0.002740
5787,0.117376,0.117166,0.000210
52394,0.327491,0.328485,0.000994
13452,0.327419,0.326550,0.000869
63781,0.020493,0.023771,0.003278
62894,0.301982,0.303177,0.001195
19015,0.627975,0.634684,0.006709
3277,0.067735,0.066987,0.000748
48335,0.068653,0.072985,0.004332
33600,0.383245,0.380353,0.002892
8551,0.408495,0.409363,0.000868
59443,0.116910,0.117777,0.000867
49233,0.134459,0.134370,0.000089
52381,0.209387,0.210262,0.000875
47903,0.252813,0.255895,0.003082
36385,0.284163,0.285498,0.001335
56650,0.033540,0.037872,0.004332
40190,0.062061,0.063862,0.001801
11585,0.105412,0.104729,0.000683
32072,0.341203,0.341056,0.000147
28321,0.261341,0.260638,0.000703
19849,0.073382,0.074902,0.001520
16854,0.098322,0.099543,0.001221
29115,0.458927,0.458663,0.000264
62602,0.439381,0.439494,0.000113
62171,0.163918,0.165892,0.001974
5647,0.115047,0.117107,0.002060
40903,0.399649,0.399873,0.000224
6112,0.264795,0.264050,0.000745
24910,0.107090,0.108104,0.001014
16282,0.234469,0.232961,0.001508
16688,0.061525,0.063030,0.001505
60273,0.090481,0.093460,0.002979
18862,0.310496,0.310312,0.000184
16536,0.106821,0.107890,0.001069
31577,0.177397,0.180448,0.003051
44224,0.123526,0.122956,0.000570
50323,0.253129,0.249714,0.003415
49717,0.293755,0.294279,0.000524
4038,0.077464,0.080812,0.003348
24301,0.429128,0.428369,0.000759
34210,0.086497,0.085886,0.000611
29926,0.126952,0.124495,0.002457
17802,0.413075,0.412423,0.000652
4702,0.416427,0.418483,0.002056
58258,0.460184,0.460345,0.000161
64636,0.003139,0.006934,0.003795
5561,0.247406,0.247034,0.000372
7023,0.315124,0.316492,0.001368
7374,0.347074,0.349983,0.002909
29561,0.162272,0.161816,0.000456
7731,0.392515,0.393341,0.000826
66969,0.005108,0.011163,0.006055
11431,0.504366,0.503658,0.000708
55260,0.023736,0.025011,0.001275
19824,0.149758,0.150587,0.000829
21715,0.405173,0.406124,0.000951
32650,0.135327,0.136369,0.001042
6690,0.062087,0.064630,0.002543
9309,0.490075,0.484874,0.005201
62569,0.188883,0.186399,0.002484
13153,0.562551,0.558701,0.003850
51204,0.117149,0.117721,0.000572
23680,0.029795,0.034969,0.005174
3560,0.393288,0.387352,0.005936
61917,0.195111,0.197134,0.002023
34547,0.473898,0.470860,0.003038
43334,0.097254,0.098617,0.001363
7815,0.338000,0.340508,0.002508
56377,0.166318,0.168442,0.002124
65198,0.423351,0.423002,0.000349
28607,0.153688,0.151825,0.001863
8672,0.278024,0.278937,0.000913
34104,0.169078,0.173505,0.004427
14105,0.117668,0.118416,0.000748
39962,0.384359,0.382717,0.001642
49769,0.304001,0.302085,0.001916
8256,0.510618,0.506652,0.003966
12656,0.158326,0.157557,0.000769
8189,0.174416,0.175433,0.001017
8694,0.254472,0.255604,0.001132
21110,0.190509,0.191170,0.000661
23186,0.198306,0.197310,0.000996
50570,0.399117,0.398173,0.000944
41530,0.191709,0.193263,0.001554
62273,0.483181,0.482468,0.000713
25779,0.505665,0.506853,0.001188
51299,0.237931,0.236046,0.001885
56449,0.033500,0.032877,0.000623
23026,0.077901,0.078205,0.000304
65165,0.237581,0.238516,0.000935
47032,0.118544,0.118589,0.000045
29643,0.030683,0.032682,0.001999
21216,0.266612,0.266026,0.000586
45030,0.042415,0.044382,0.001967
165,0.103475,0.107451,0.003976
15226,0.330910,0.329603,0.001307
27550,0.046988,0.050549,0.003561
22517,0.142309,0.148973,0.006664
4500,0.075577,0.079477,0.003900
63935,0.311897,0.309787,0.002110
36111,0.258534,0.257934,0.000600
2942,0.264383,0.265914,0.001531
53261,0.567923,0.568331,0.000408
28676,0.584694,0.590396,0.005702
20513,0.395470,0.395765,0.000295
6872,0.076834,0.078029,0.001195
7397,0.293367,0.292944,0.000423
52651,0.236049,0.235633,0.000416
17681,0.496229,0.490834,0.005395
62240,0.433510,0.436840,0.003330
44710,0.130813,0.131460,0.000647
61095,0.380300,0.379601,0.000699
60426,0.385494,0.384718,0.000776
977,0.282834,0.281807,0.001027
18400,0.192933,0.193936,0.001003
22632,0.002572,0.003987,0.001415
65003,0.140972,0.141065,0.000093
5020,0.135827,0.134945,0.000882
23670,0.023434,0.028144,0.004710
12006,0.206575,0.210098,0.003523
43686,0.409872,0.410600,0.000728
38772,0.584454,0.583891,0.000563
30850,0.169186,0.172185,0.002999
57623,0.284918,0.283174,0.001744
42554,0.378145,0.376789,0.001356
40052,0.453185,0.451581,0.001604
65651,0.517843,0.517146,0.000697
9923,0.234561,0.230270,0.004291
10842,0.145385,0.146007,0.000622
2091,0.277875,0.279943,0.002068
13238,0.009795,0.014158,0.004363
17925,0.153047,0.152523,0.000524
33195,0.113347,0.115225,0.001878
2901,0.309563,0.308742,0.000821
5352,0.264463,0.263781,0.000682
13364,0.334215,0.331963,0.002252
18152,0.346445,0.344620,0.001825
3628,0.340292,0.339734,0.000558
11426,0.081396,0.084730,0.003334
47509,0.573797,0.574836,0.001039
61085,0.391817,0.393636,0.001819
59104,0.428720,0.427269,0.001451
39788,0.370662,0.377053,0.006391
29795,0.265925,0.266537,0.000612
13488,0.155033,0.155332,0.000299
58215,0.156192,0.155233,0.000959
31717,0.221019,0.219452,0.001567
46408,0.303743,0.304144,0.000401
4201,0.217309,0.216228,0.001081
3470,0.143983,0.145240,0.001257
7502,0.138083,0.137908,0.000175
20992,0.266660,0.264941,0.001719
30713,0.259604,0.259380,0.000224
36325,0.310100,0.310914,0.000814
49009,0.253364,0.253312,0.000052
35329,0.189692,0.189043,0.000649
6535,0.168774,0.167956,0.000818
21905,0.514948,0.516574,0.001626
60256,0.076763,0.077602,0.000839
1362,0.037807,0.040562,0.002755
47789,0.236408,0.233607,0.002801
14577,0.095477,0.100395,0.004918
2240,0.061800,0.064639,0.002839
53033,0.239644,0.240360,0.000716
35789,0.446651,0.445408,0.001243
6379,0.208052,0.209736,0.001684
60712,0.059366,0.064322,0.004956
12505,0.095955,0.097229,0.001274
20438,0.114551,0.116347,0.001796
16305,0.150813,0.152420,0.001607
17004,0.026424,0.027602,0.001178
41748,0.172540,0.173032,0.000492
28218,0.293006,0.294713,0.001707
2237,0.173028,0.172687,0.000341
37397,0.255632,0.257205,0.001573
20647,0.527372,0.522733,0.004639
6902,0.064127,0.068506,0.004379
53290,0.388558,0.387622,0.000936
34200,0.272634,0.269976,0.002658
41603,0.176894,0.180571,0.003677
40402,0.492856,0.493997,0.001141
51475,0.058845,0.062159,0.003314
23892,0.208505,0.208646,0.000141
8371,0.097529,0.099596,0.002067
26010,0.161075,0.159460,0.001615
20587,0.566379,0.565309,0.001070
61145,0.386031,0.385658,0.000373
8999,0.037168,0.041091,0.003923
27658,-0.005095,0.002122,0.007217
35881,0.352888,0.354001,0.001113
28545,0.132180,0.131548,0.000632
23981,0.446886,0.446066,0.000820
51992,0.212772,0.212439,0.000333
16687,0.441731,0.441472,0.000259
10157,0.273896,0.275326,0.001430
11709,0.096708,0.098757,0.002049
57497,0.214536,0.215418,0.000882
47112,0.303729,0.303453,0.000276
49753,0.227146,0.226151,0.000995
48413,0.443245,0.441583,0.001662
44300,0.015499,0.022534,0.007035
20040,0.015486,0.020290,0.004804
38594,0.286195,0.287250,0.001055
31774,0.086479,0.088294,0.001815
58463,0.091980,0.092630,0.000650
491,0.164694,0.167207,0.002513
33594,0.266350,0.265853,0.000497
61351,0.033222,0.036818,0.003596
52289,-0.001441,0.004199,0.005640
42854,0.149270,0.150015,0.000745
31398,0.030738,0.038185,0.007447
45773,0.162526,0.162231,0.000295
61019,0.098885,0.100889,0.002004
25383,0.527691,0.526836,0.000855
59780,0.118277,0.121276,0.002999
48732,0.162205,0.163069,0.000864
11592,0.216535,0.214831,0.001704
49948,0.005994,0.010392,0.004398
52868,0.011479,0.012420,0.000941
7886,0.562616,0.561351,0.001265
35769,0.055122,0.057486,0.002364
2650,0.277244,0.275754,0.001490
28616,0.312279,0.312480,0.000201
15931,0.488285,0.486066,0.002219
29706,0.154391,0.154114,0.000277
11264,0.054617,0.056054,0.001437
16404,0.291878,0.292726,0.000848
643,0.379401,0.378209,0.001192
26452,0.258314,0.261802,0.003488
24200,0.103380,0.103276,0.000104
31059,0.167372,0.169274,0.001902
23094,0.229367,0.227671,0.001696
19265,0.222309,0.222656,0.000347
61615,0.370266,0.369610,0.000656
27325,0.111895,0.115033,0.003138
59469,0.210140,0.207792,0.002348
62158,0.095142,0.099559,0.004417
53107,0.189364,0.189345,0.000019
36339,0.367359,0.368917,0.001558
2718,0.399699,0.399125,0.000574
7557,0.190527,0.190231,0.000296
5726,0.270255,0.270537,0.000282
57440,0.084742,0.086464,0.001722
12365,0.052963,0.049326,0.003637
22055,0.039059,0.043108,0.004049
58739,0.344793,0.343104,0.001689
7870,0.088131,0.089305,0.001174
45982,0.030217,0.033487,0.003270
3636,0.188747,0.190293,0.001546
1716,0.146857,0.146006,0.000851
45993,-0.005814,0.000016,0.005830
47010,0.087198,0.090770,0.003572
12652,0.369279,0.372479,0.003200
7798,0.213169,0.212943,0.000226
21166,0.111492,0.113965,0.002473
59999,0.185295,0.185070,0.000225
51820,0.296729,0.293881,0.002848
23835,0.408298,0.409510,0.001212
12868,0.081867,0.083050,0.001183
27212,0.343044,0.344732,0.001688
64415,0.405785,0.403623,0.002162
25007,0.086642,0.089650,0.003008
66125,0.045807,0.050275,0.004468
1543,0.476239,0.476034,0.000205
29112,0.455728,0.458022,0.002294
56639,0.071669,0.074725,0.003056
4037,0.141889,0.145039,0.003150
35033,0.340691,0.340873,0.000182
12512,0.138947,0.140965,0.002018
29308,0.417375,0.417485,0.000110
43962,0.395752,0.394762,0.000990
58647,0.148551,0.150229,0.001678
32278,0.010037,0.014355,0.004318
49774,0.145789,0.153571,0.007782
31675,0.582366,0.581021,0.001345
27884,0.316465,0.316089,0.000376
391,0.318720,0.321768,0.003048
37681,0.326924,0.325238,0.001686
39411,0.486191,0.484479,0.001712
65507,0.204144,0.202799,0.001345
54601,0.167720,0.166370,0.001350
6761,0.260146,0.260396,0.000250
53612,0.137620,0.139699,0.002079
17785,0.484241,0.482664,0.001577
2681,0.307774,0.307963,0.000189
13608,0.187633,0.190478,0.002845
41663,0.071915,0.073150,0.001235
59997,0.095786,0.098730,0.002944
30485,0.364197,0.359911,0.004286
36037,0.191437,0.192346,0.000909
31435,0.134122,0.136065,0.001943
19553,0.492353,0.490509,0.001844
34727,0.329118,0.329430,0.000312
426,0.446853,0.445302,0.001551
5885,0.292339,0.293333,0.000994
44601,0.082212,0.081824,0.000388
50698,0.038390,0.042986,0.004596
54441,0.090444,0.091778,0.001334
53124,0.114764,0.116878,0.002114
13118,0.007777,0.011860,0.004083
49803,0.138138,0.139555,0.001417
11,0.172891,0.171221,0.001670
65362,0.089919,0.092221,0.002302
31687,0.333810,0.333126,0.000684
36709,0.149389,0.154094,0.004705
63036,0.449643,0.449523,0.000120
22157,-0.007605,0.000097,0.007702
59727,0.078030,0.080458,0.002428
66683,0.416519,0.415183,0.001336
932,0.190395,0.193200,0.002805
43599,0.254942,0.254055,0.000887
37139,0.128971,0.129209,0.000238
47219,0.313180,0.312626,0.000554
27753,0.406810,0.405932,0.000878
33263,0.251281,0.251600,0.000319
29198,0.280292,0.280380,0.000088
49206,0.041456,0.045972,0.004516
26223,0.267167,0.268620,0.001453
44794,0.041094,0.041509,0.000415
50454,0.115879,0.118338,0.002459
48272,0.143469,0.149461,0.005992
18461,0.370083,0.368968,0.001115
35663,0.147887,0.146304,0.001583
40822,0.377456,0.378568,0.001112
57746,0.463314,0.460061,0.003253
34830,0.472300,0.470820,0.001480
10237,0.588250,0.589729,0.001479
40587,0.327327,0.325779,0.001548
18525,0.096242,0.099129,0.002887
61363,-0.000786,0.001620,0.002406
33155,0.014365,0.016576,0.002211
26668,0.167967,0.166995,0.000972
72,0.344373,0.342410,0.001963
22965,0.185307,0.185151,0.000156
54810,0.082327,0.086999,0.004672
2294,0.322348,0.326908,0.004560
33153,0.189958,0.192355,0.002397
37200,0.057448,0.059584,0.002136
17721,0.498182,0.497422,0.000760
23271,0.090501,0.092010,0.001509
60499,0.102749,0.103500,0.000751
42630,0.382161,0.380493,0.001668
33261,0.273077,0.274652,0.001575
23272,0.464192,0.464041,0.000151
36997,0.424294,0.422592,0.001702
64744,0.447375,0.446250,0.001125
31666,0.335770,0.337206,0.001436
18942,0.308397,0.306439,0.001958
35831,0.395511,0.403044,0.007533
50824,0.339814,0.342470,0.002656
50913,0.240678,0.240346,0.000332
65596,0.341940,0.342696,0.000756
53683,0.250173,0.250887,0.000714
25872,0.344278,0.346932,0.002654
12841,0.023254,0.031197,0.007943
18780,0.538204,0.538574,0.000370
55953,0.451115,0.450598,0.000517
4796,0.112715,0.112815,0.000100
53,0.349788,0.349894,0.000106
35770,0.606905,0.605057,0.001848
6885,0.392113,0.390106,0.002007
43143,0.395051,0.392773,0.002278
23013,0.164181,0.163382,0.000799
40278,0.417917,0.421306,0.003389
38240,0.223356,0.223148,0.000208
15975,0.024580,0.028562,0.003982
37526,0.050568,0.052101,0.001533
40989,0.070535,0.071589,0.001054
44012,0.187505,0.188946,0.001441
60574,0.284680,0.285497,0.000817
66249,0.252379,0.251421,0.000958
50123,0.408104,0.406969,0.001135
30200,0.420905,0.423367,0.002462
22698,0.104989,0.105768,0.000779
45690,0.526200,0.523290,0.002910
32790,0.473749,0.473083,0.000666
62286,0.421610,0.420373,0.001237
39117,0.114413,0.117505,0.003092
5030,0.251279,0.249797,0.001482
32475,0.104856,0.104944,0.000088
49105,0.097240,0.097852,0.000612
49267,0.018617,0.022296,0.003679
63678,0.371288,0.370657,0.000631
29161,0.304245,0.304194,0.000051
53628,0.299960,0.297565,0.002395
8871,0.141624,0.141910,0.000286
58101,0.126451,0.126977,0.000526
11797,0.604947,0.602610,0.002337
15981,0.477663,0.476328,0.001335
50135,0.023901,0.027047,0.003146
49722,0.035542,0.037768,0.002226
53844,0.047243,0.050135,0.002892
28592,0.016538,0.023711,0.007173
50650,0.136222,0.134900,0.001322
49751,0.158091,0.158282,0.000191
33016,0.174794,0.173865,0.000929
46487,0.389891,0.394152,0.004261
23737,0.145157,0.143248,0.001909
10378,0.457085,0.456426,0.000659
35678,0.284410,0.285105,0.000695
14192,0.014876,0.018717,0.003841
64624,0.369597,0.368798,0.000799
60553,0.275959,0.275641,0.000318
5661,0.419326,0.420448,0.001122
3309,0.076502,0.078672,0.002170
15420,0.153790,0.154719,0.000929
61654,0.019824,0.027946,0.008122
39109,0.390146,0.392195,0.002049
19440,0.227203,0.226751,0.000452
1905,0.318244,0.317363,0.000881
27254,0.464580,0.466254,0.001674
43495,0.319047,0.318184,0.000863
62638,0.091211,0.091978,0.000767
4156,0.448096,0.448597,0.000501
66075,0.660601,0.666566,0.005965
35376,0.282948,0.281686,0.001262
58198,0.065063,0.069047,0.003984
56150,0.141746,0.143494,0.001748
14004,0.283328,0.279499,0.003829
66283,0.336899,0.334545,0.002354
5673,0.009964,0.013887,0.003923
25648,0.419679,0.418904,0.000775
56355,0.598162,0.595153,0.003009
11905,0.044722,0.048308,0.003586
61326,0.344881,0.343360,0.001521
6803,0.008645,0.010937,0.002292
43838,0.003910,0.004528,0.000618
28344,0.073299,0.075195,0.001896
15526,0.309018,0.306703,0.002315
50671,0.495497,0.490906,0.004591
65861,0.433044,0.431642,0.001402
57003,0.138680,0.137408,0.001272
12671,0.198647,0.198699,0.000052
64782,0.195698,0.197292,0.001594
49894,0.315048,0.315215,0.000167
65571,0.114612,0.118495,0.003883
45229,0.010819,0.017112,0.006293
35978,0.163216,0.163046,0.000170
38226,0.173386,0.173746,0.000360
57500,0.016355,0.018898,0.002543
20919,0.397162,0.394609,0.002553
10581,0.152165,0.152265,0.000100
40196,0.066519,0.067411,0.000892
7811,0.261766,0.260004,0.001762
8822,0.095983,0.097821,0.001838
27800,0.248169,0.248229,0.000060
66745,0.350689,0.353587,0.002898
34249,0.487867,0.489054,0.001187
5116,0.147624,0.148497,0.000873
32279,0.499022,0.497973,0.001049
36193,0.287817,0.286486,0.001331
13830,0.073119,0.076753,0.003634
63474,0.517884,0.516053,0.001831
263,0.125922,0.126913,0.000991
37277,0.232699,0.235868,0.003169
46186,0.003010,0.004622,0.001612
13610,0.376069,0.372608,0.003461
25329,0.329546,0.330688,0.001142
24822,0.234532,0.233111,0.001421
24684,0.339880,0.341369,0.001489
10658,0.144464,0.145866,0.001402
58820,0.190989,0.192397,0.001408
30739,0.257793,0.255406,0.002387
34935,0.291772,0.292574,0.000802
44471,0.017745,0.020206,0.002461
22264,0.604297,0.604314,0.000017
29563,0.298720,0.299263,0.000543
66918,0.246399,0.245550,0.000849
20877,0.078745,0.080428,0.001683
9733,0.235099,0.227858,0.007241
47463,0.170915,0.168524,0.002391
13930,0.065135,0.066385,0.001250
39005,0.595523,0.594201,0.001322
32672,0.058305,0.059046,0.000741
36924,0.075597,0.079934,0.004337
44923,0.178898,0.178265,0.000633
62589,0.092501,0.096837,0.004336
16413,0.519489,0.517585,0.001904
2301,0.383689,0.383627,0.000062
24383,0.333459,0.334740,0.001281
57395,0.496077,0.492882,0.003195
32295,0.482786,0.482183,0.000603
19168,0.390021,0.390089,0.000068
11886,0.268595,0.269388,0.000793
35787,0.457337,0.459680,0.002343
38534,0.096978,0.096532,0.000446
39660,0.374478,0.374424,0.000054
9202,0.240715,0.237500,0.003215
15509,0.177494,0.176201,0.001293
9555,0.091671,0.091719,0.000048
54768,0.403870,0.403387,0.000483
39813,0.009730,0.011921,0.002191
54148,0.440663,0.440126,0.000537
29606,0.133441,0.133158,0.000283
60865,0.307427,0.306000,0.001427
41377,0.169641,0.171207,0.001566
9571,0.235476,0.228748,0.006728
52840,0.210534,0.210993,0.000459
62202,0.055721,0.058432,0.002711
36706,0.214178,0.212910,0.001268
21235,0.117181,0.118522,0.001341
8124,0.267556,0.268503,0.000947
4093,0.172649,0.172934,0.000285
4113,0.254510,0.253694,0.000816
50991,0.389063,0.387369,0.001694
52208,-0.002134,0.002562,0.004696
6245,0.133303,0.135564,0.002261
21266,0.044696,0.046988,0.002292
52597,-0.004380,0.000569,0.004949
1464,0.007581,0.009109,0.001528
65544,0.484284,0.484282,0.000002
29226,0.444300,0.442661,0.001639
29459,0.518479,0.520485,0.002006
3552,0.257387,0.257210,0.000177
30230,0.199847,0.201462,0.001615
27996,0.045930,0.048760,0.002830
65289,0.398018,0.396762,0.001256
12772,0.385884,0.383321,0.002563
62014,0.279853,0.279823,0.000030
5286,0.639657,0.638981,0.000676
58880,0.263483,0.262574,0.000909
46679,0.050012,0.051352,0.001340
56479,0.382043,0.380727,0.001316
10494,0.443778,0.439506,0.004272
52282,0.203646,0.203897,0.000251
18924,0.007590,0.011133,0.003543
49499,0.326454,0.326677,0.000223
20222,0.089755,0.093268,0.003513
56454,0.239600,0.239045,0.000555
35997,0.071174,0.073037,0.001863
43621,0.235709,0.236181,0.000472
1158,0.071534,0.074381,0.002847
22090,0.275778,0.276658,0.000880
56584,0.232870,0.231175,0.001695
52100,0.194700,0.194986,0.000286
3355,0.562483,0.562499,0.000016
24840,0.580075,0.577723,0.002352
42839,0.048656,0.051822,0.003166
12092,0.583101,0.581619,0.001482
63604,0.082100,0.079246,0.002854
49992,0.040062,0.041097,0.001035
6868,0.297830,0.298069,0.000239
64197,0.504703,0.503296,0.001407
21039,0.124683,0.128521,0.003838
39614,0.314168,0.314163,0.000005
37618,0.073734,0.075367,0.001633
30631,0.127968,0.127750,0.000218
8801,0.417914,0.417082,0.000832
26298,0.128676,0.132449,0.003773
8326,0.077684,0.080514,0.002830
24481,0.313758,0.313867,0.000109
43260,0.559111,0.559609,0.000498
24672,0.457347,0.453737,0.003610
53600,0.099081,0.101772,0.002691
29551,0.222804,0.217953,0.004851
57257,0.591590,0.587737,0.003853
44352,0.173109,0.173621,0.000512
23028,0.310407,0.310719,0.000312
11854,0.083766,0.084703,0.000937
18352,0.113621,0.116813,0.003192
50001,0.216517,0.211214,0.005303
59333,0.111464,0.114297,0.002833
30292,0.279522,0.279613,0.000091
66091,0.132561,0.132707,0.000146
18683,0.024146,0.027223,0.003077
26100,-0.007802,0.000136,0.007938
