,predicted,target,err:
18417,0.273823,0.272977,0.000846
49744,0.445578,0.445173,0.000405
1685,0.025797,0.031724,0.005927
45292,0.347830,0.344219,0.003611
849,0.018570,0.022674,0.004104
17501,0.120443,0.122270,0.001827
13121,0.396907,0.395614,0.001293
61040,-0.003030,0.004464,0.007494
30961,0.452405,0.454895,0.002490
35114,0.093104,0.097234,0.004130
50089,0.465012,0.458371,0.006641
11306,0.318048,0.315064,0.002984
25742,0.402540,0.400872,0.001668
33056,0.110943,0.111823,0.000880
32142,0.475435,0.475745,0.000310
65991,0.216101,0.215186,0.000915
47054,0.079153,0.080998,0.001845
15821,0.169987,0.171030,0.001043
32163,0.347467,0.347483,0.000016
39012,0.116899,0.118303,0.001404
7683,0.223433,0.223204,0.000229
65818,0.176172,0.173584,0.002588
39037,0.250952,0.250979,0.000027
10029,0.327963,0.325362,0.002601
13168,0.288820,0.290050,0.001230
21623,0.669886,0.671743,0.001857
11387,0.559751,0.560116,0.000365
40094,0.194777,0.194731,0.000046
44317,0.557471,0.556604,0.000867
19419,0.348451,0.363978,0.015527
41747,0.496422,0.493644,0.002778
36867,0.137583,0.140811,0.003228
24049,0.118426,0.120671,0.002245
11665,0.438008,0.436762,0.001246
2255,0.196082,0.196238,0.000156
12622,0.256595,0.256977,0.000382
65273,0.423964,0.420401,0.003563
46753,0.341292,0.336063,0.005229
18933,0.268655,0.268202,0.000453
11348,0.172916,0.174420,0.001504
26914,0.270505,0.271228,0.000723
53595,0.378487,0.375042,0.003445
12978,0.102556,0.104048,0.001492
49157,0.246363,0.244129,0.002234
48286,0.480623,0.478097,0.002526
5169,0.357711,0.356499,0.001212
47503,0.010557,0.013368,0.002811
41350,0.309862,0.310264,0.000402
50132,0.475800,0.474392,0.001408
43119,0.010139,0.012362,0.002223
46360,0.155451,0.154196,0.001255
57220,0.146866,0.144564,0.002302
46226,0.025972,0.030179,0.004207
26981,0.241748,0.240666,0.001082
33470,0.294728,0.295314,0.000586
5924,0.504704,0.500898,0.003806
2225,0.260858,0.260771,0.000087
51211,0.377626,0.375970,0.001656
43213,0.510154,0.511614,0.001460
23967,0.480029,0.478898,0.001131
13717,0.322047,0.322760,0.000713
60869,0.592896,0.590514,0.002382
2863,0.172633,0.171486,0.001147
26444,0.305958,0.305862,0.000096
22937,0.162850,0.161562,0.001288
18267,0.413366,0.412436,0.000930
50560,0.059971,0.062378,0.002407
1221,0.252030,0.249954,0.002076
27520,0.293364,0.290178,0.003186
23829,0.218055,0.214189,0.003866
39342,0.191830,0.191171,0.000659
11181,0.398195,0.399021,0.000826
39013,0.014867,0.017884,0.003017
21667,0.368298,0.366612,0.001686
34400,0.125822,0.125760,0.000062
30334,0.311994,0.311811,0.000183
53365,0.022531,0.024797,0.002266
64637,0.300375,0.298621,0.001754
14572,0.227126,0.226013,0.001113
43349,0.164722,0.164468,0.000254
1990,0.431475,0.433345,0.001870
4878,0.132314,0.131805,0.000509
11820,0.057844,0.061877,0.004033
31995,0.347961,0.347189,0.000772
30026,0.278293,0.278710,0.000417
22497,0.459406,0.458026,0.001380
65961,0.125594,0.127470,0.001876
21293,0.198978,0.198246,0.000732
36718,0.171429,0.170568,0.000861
26963,0.072595,0.076174,0.003579
14311,0.046190,0.049781,0.003591
30248,0.144110,0.143091,0.001019
57951,0.070954,0.073041,0.002087
63255,0.585419,0.584817,0.000602
19892,0.185922,0.186577,0.000655
63367,0.118241,0.120168,0.001927
4021,0.113753,0.116227,0.002474
22062,0.094603,0.095905,0.001302
33656,0.283616,0.283633,0.000017
63856,0.577071,0.578260,0.001189
7427,0.231595,0.230738,0.000857
13511,0.523749,0.522038,0.001711
61034,0.538798,0.537480,0.001318
13337,0.058587,0.059511,0.000924
4364,0.206278,0.206221,0.000057
28515,0.317436,0.318975,0.001539
16033,0.156111,0.155772,0.000339
5115,0.313932,0.312570,0.001362
40415,0.135882,0.136935,0.001053
64385,0.301218,0.297420,0.003798
53043,0.393693,0.396405,0.002712
49225,0.543244,0.542499,0.000745
26371,0.195073,0.195744,0.000671
52560,0.308332,0.309058,0.000726
42193,0.115869,0.118211,0.002342
52338,0.656803,0.655478,0.001325
64300,0.018522,0.027533,0.009011
45860,0.222096,0.219807,0.002289
56086,0.045604,0.048223,0.002619
34427,0.219559,0.216573,0.002986
29471,0.250675,0.250458,0.000217
34506,0.302170,0.303072,0.000902
24773,-0.000568,0.002704,0.003272
53718,0.247452,0.247762,0.000310
4672,0.307307,0.305421,0.001886
60384,0.081907,0.085489,0.003582
24377,0.110420,0.112571,0.002151
28438,0.007100,0.010997,0.003897
253,0.162466,0.164411,0.001945
43249,0.079688,0.080754,0.001066
30742,0.252843,0.251827,0.001016
61757,0.280293,0.280187,0.000106
16424,0.063892,0.068205,0.004313
65886,0.035667,0.037693,0.002026
61975,0.088791,0.091292,0.002501
8677,0.075363,0.077181,0.001818
28181,0.101748,0.104181,0.002433
29826,0.038783,0.041263,0.002480
25915,0.191791,0.192566,0.000775
18736,0.370491,0.372843,0.002352
31710,0.093252,0.095015,0.001763
4384,0.195863,0.192045,0.003818
53187,0.111996,0.115590,0.003594
37128,0.203525,0.201729,0.001796
14044,0.373667,0.375624,0.001957
40420,0.063699,0.065232,0.001533
40447,0.071731,0.077147,0.005416
20969,0.423148,0.423587,0.000439
13087,0.118027,0.121894,0.003867
50553,0.624484,0.621743,0.002741
35054,0.046148,0.047516,0.001368
41588,0.147159,0.147386,0.000227
128,0.037443,0.038739,0.001296
40453,0.433120,0.434006,0.000886
3186,0.068314,0.069462,0.001148
66735,0.179250,0.177446,0.001804
18063,0.585674,0.584122,0.001552
64536,0.137819,0.140274,0.002455
18843,0.260696,0.261643,0.000947
30115,0.366686,0.366780,0.000094
37362,0.297684,0.299075,0.001391
57193,0.001229,0.005303,0.004074
37478,0.549784,0.549886,0.000102
7729,0.121004,0.117188,0.003816
63224,0.129006,0.129416,0.000410
4293,0.107124,0.109537,0.002413
35047,0.228042,0.229533,0.001491
65827,-0.005071,0.000496,0.005567
54665,0.068086,0.070321,0.002235
29045,0.449978,0.447772,0.002206
49742,0.311820,0.312184,0.000364
11461,0.272959,0.272139,0.000820
4187,0.196278,0.195090,0.001188
14513,0.193155,0.192987,0.000168
43670,0.155114,0.155038,0.000076
46208,0.200316,0.201082,0.000766
45551,0.362580,0.362599,0.000019
20123,0.007443,0.010909,0.003466
14158,0.019324,0.021477,0.002153
64127,0.033402,0.036344,0.002942
58447,0.334110,0.329574,0.004536
56165,0.088373,0.088841,0.000468
63871,0.348465,0.350141,0.001676
38721,0.080365,0.084861,0.004496
25967,0.106273,0.109369,0.003096
5058,0.321046,0.325543,0.004497
30163,0.209211,0.207444,0.001767
51008,0.171072,0.172324,0.001252
26967,0.010417,0.014244,0.003827
64864,0.274181,0.273523,0.000658
274,0.230636,0.239378,0.008742
51552,0.474207,0.471072,0.003135
10496,0.475714,0.475472,0.000242
45739,0.179526,0.180243,0.000717
13624,0.130247,0.131237,0.000990
27496,0.123451,0.122443,0.001008
51380,0.244885,0.243861,0.001024
33815,0.104769,0.107402,0.002633
27988,0.007361,0.009038,0.001677
59531,0.086581,0.087003,0.000422
7277,0.132211,0.132194,0.000017
45918,0.172299,0.171299,0.001000
35731,0.143986,0.146468,0.002482
49588,0.485602,0.483632,0.001970
58023,0.123659,0.131523,0.007864
22498,0.045329,0.048528,0.003199
51292,0.413503,0.412086,0.001417
16224,0.329694,0.330055,0.000361
46140,0.080648,0.084556,0.003908
9381,0.136467,0.137004,0.000537
7563,0.417985,0.413969,0.004016
15967,0.087180,0.090325,0.003145
18925,0.256547,0.256277,0.000270
10684,0.042862,0.045872,0.003010
21973,0.424569,0.421795,0.002774
28131,0.247903,0.247923,0.000020
19475,0.082007,0.083704,0.001697
24786,0.068229,0.069267,0.001038
41369,0.228484,0.231305,0.002821
50366,0.309330,0.308084,0.001246
2975,0.186300,0.184522,0.001778
30446,0.034099,0.039677,0.005578
9817,0.232564,0.231127,0.001437
56651,0.250272,0.251093,0.000821
46295,0.249964,0.249761,0.000203
66953,0.056983,0.060418,0.003435
24912,0.443142,0.438552,0.004590
61314,0.473958,0.475781,0.001823
49109,0.114247,0.115597,0.001350
17348,0.117327,0.117525,0.000198
50662,0.149866,0.150122,0.000256
14827,0.121454,0.122627,0.001173
53603,0.391276,0.391272,0.000004
55886,0.209014,0.208557,0.000457
32168,0.049927,0.054673,0.004746
43616,0.075309,0.076143,0.000834
47995,0.399700,0.401478,0.001778
16814,0.229334,0.226897,0.002437
35356,-0.010273,0.000001,0.010274
32064,0.107090,0.107597,0.000507
17526,0.108052,0.110055,0.002003
61511,0.063311,0.066658,0.003347
43779,0.212844,0.212688,0.000156
56074,0.359254,0.359098,0.000156
10132,0.158824,0.159090,0.000266
44201,0.011824,0.013033,0.001209
46595,0.424106,0.422320,0.001786
42295,0.515209,0.513651,0.001558
7705,0.444025,0.441657,0.002368
44410,0.282590,0.285320,0.002730
31409,0.144418,0.144352,0.000066
8525,0.470700,0.470422,0.000278
48720,0.335941,0.337577,0.001636
60297,0.139264,0.141641,0.002377
12465,0.256517,0.257916,0.001399
12081,0.317403,0.317922,0.000519
62087,0.634684,0.634387,0.000297
24705,0.177090,0.177174,0.000084
1000,0.396612,0.396356,0.000256
23617,0.493344,0.489030,0.004314
20075,0.057614,0.063094,0.005480
31211,0.196876,0.196370,0.000506
24372,0.252915,0.253531,0.000616
6330,0.341874,0.342211,0.000337
53334,0.019132,0.026005,0.006873
24545,0.201842,0.202478,0.000636
32791,0.217280,0.216704,0.000576
54887,0.373255,0.370015,0.003240
40208,0.267551,0.268165,0.000614
8564,0.446781,0.445015,0.001766
22536,0.310273,0.310885,0.000612
44368,0.218630,0.220589,0.001959
64209,0.476642,0.475564,0.001078
50615,0.219339,0.216806,0.002533
4475,0.206396,0.205478,0.000918
27357,0.481575,0.480124,0.001451
19886,0.118117,0.116083,0.002034
12899,0.244498,0.242926,0.001572
40662,0.139258,0.140936,0.001678
50036,0.285282,0.285918,0.000636
29053,0.101816,0.101118,0.000698
47808,0.277365,0.278701,0.001336
19380,0.540194,0.545756,0.005562
36546,0.076657,0.078623,0.001966
24263,0.088752,0.092335,0.003583
7783,0.154572,0.154508,0.000064
26072,0.400956,0.400097,0.000859
63853,0.535883,0.535335,0.000548
30095,0.325547,0.327191,0.001644
54310,0.289027,0.289856,0.000829
26702,0.089213,0.090115,0.000902
49669,0.280729,0.280925,0.000196
50198,0.437557,0.436266,0.001291
4402,0.362315,0.362715,0.000400
18401,0.324510,0.325658,0.001148
18380,0.134511,0.133707,0.000804
26323,0.383951,0.383762,0.000189
47405,0.415463,0.408972,0.006491
22969,0.347731,0.347406,0.000325
43594,0.119659,0.120909,0.001250
21412,0.372484,0.373048,0.000564
10676,0.404766,0.410049,0.005283
46071,0.011379,0.015995,0.004616
25172,0.458103,0.458942,0.000839
28827,0.123143,0.121462,0.001681
16933,0.207142,0.205157,0.001985
55702,0.136222,0.137513,0.001291
21854,0.080498,0.081686,0.001188
40263,0.242894,0.243222,0.000328
17236,0.230323,0.227227,0.003096
36571,0.494655,0.493270,0.001385
17345,0.246048,0.245051,0.000997
56738,0.117355,0.118631,0.001276
28689,0.534385,0.533193,0.001192
5360,0.114151,0.114933,0.000782
25313,0.172478,0.173073,0.000595
4232,0.282432,0.281996,0.000436
23881,0.012371,0.016389,0.004018
44807,0.150756,0.148138,0.002618
36316,0.440482,0.439282,0.001200
5862,0.451742,0.448535,0.003207
64271,0.006662,0.010572,0.003910
62089,0.264495,0.263938,0.000557
55716,0.506623,0.505858,0.000765
5345,0.319127,0.320405,0.001278
39285,0.332576,0.334112,0.001536
29133,0.235681,0.236702,0.001021
45613,0.145442,0.145693,0.000251
11582,0.216471,0.216072,0.000399
59602,0.283996,0.282412,0.001584
4034,0.324872,0.323149,0.001723
578,0.639747,0.637690,0.002057
47693,0.278688,0.280194,0.001506
38291,0.334884,0.329508,0.005376
29817,0.533455,0.531850,0.001605
18303,0.045686,0.046396,0.000710
27021,0.333916,0.333348,0.000568
41478,0.432557,0.431070,0.001487
66306,0.592946,0.592255,0.000691
36936,0.014441,0.018813,0.004372
26607,0.038644,0.042351,0.003707
8228,0.563233,0.562412,0.000821
41614,0.435574,0.434844,0.000730
50237,0.297904,0.296199,0.001705
58429,0.218349,0.219046,0.000697
26043,0.609520,0.609558,0.000038
61015,0.298700,0.299115,0.000415
53378,0.478950,0.479928,0.000978
31344,0.181486,0.179588,0.001898
50165,0.513420,0.516889,0.003469
23282,0.411092,0.410513,0.000579
4981,0.163302,0.164679,0.001377
15189,0.305070,0.303485,0.001585
54936,0.101873,0.105698,0.003825
23101,0.265921,0.267041,0.001120
37871,0.099832,0.100640,0.000808
57334,0.425385,0.422462,0.002923
3427,0.515774,0.515437,0.000337
9030,0.202671,0.201536,0.001135
38791,0.072739,0.075124,0.002385
29219,0.491402,0.488876,0.002526
24823,0.555771,0.556215,0.000444
14502,0.464415,0.463177,0.001238
49705,0.350643,0.352252,0.001609
25897,0.277273,0.277630,0.000357
30878,0.396545,0.394986,0.001559
55062,0.390857,0.389989,0.000868
40464,0.140098,0.142464,0.002366
45231,0.358655,0.364914,0.006259
26566,0.017103,0.022655,0.005552
14752,0.372947,0.370266,0.002681
16572,0.004349,0.008971,0.004622
54014,0.261572,0.260168,0.001404
10835,0.142655,0.143318,0.000663
61881,0.140082,0.140973,0.000891
48238,0.125900,0.127706,0.001806
20507,0.304204,0.304723,0.000519
24656,0.013703,0.020658,0.006955
27666,0.062074,0.065813,0.003739
64103,0.221717,0.223628,0.001911
47132,0.346900,0.344194,0.002706
23191,0.269623,0.269056,0.000567
51856,0.140100,0.143297,0.003197
49934,0.108158,0.109371,0.001213
52548,0.462524,0.459772,0.002752
41373,0.271960,0.268695,0.003265
37753,0.279520,0.278223,0.001297
9263,0.415365,0.419877,0.004512
42836,0.218180,0.219274,0.001094
36752,0.120011,0.123401,0.003390
1322,0.064706,0.070509,0.005803
37754,0.493742,0.494949,0.001207
54026,0.071481,0.071950,0.000469
43866,0.231519,0.230766,0.000753
17052,0.061266,0.065679,0.004413
884,0.275066,0.273459,0.001607
28092,0.057017,0.057583,0.000566
62482,0.010872,0.016159,0.005287
15074,0.369386,0.370200,0.000814
63200,0.556068,0.554950,0.001118
44090,0.041033,0.037636,0.003397
17471,0.542448,0.541063,0.001385
26833,0.141446,0.142189,0.000743
46649,0.387820,0.389573,0.001753
11567,-0.008171,0.000006,0.008177
62326,0.200701,0.201305,0.000604
37718,0.515165,0.514256,0.000909
2891,0.453294,0.453482,0.000188
50921,0.108292,0.111428,0.003136
43165,0.376608,0.379148,0.002540
3031,0.095733,0.097207,0.001474
56871,0.051847,0.053002,0.001155
5540,0.149022,0.151012,0.001990
4528,0.198047,0.197762,0.000285
42179,0.059824,0.061689,0.001865
21358,0.274799,0.275584,0.000785
51917,0.167597,0.169763,0.002166
50216,0.372995,0.371446,0.001549
35164,0.297683,0.295384,0.002299
50196,0.338798,0.344360,0.005562
66151,0.262813,0.259436,0.003377
28055,0.254893,0.256651,0.001758
57523,0.234463,0.235922,0.001459
56848,0.077664,0.078942,0.001278
62721,0.375305,0.371156,0.004149
54000,0.416818,0.415253,0.001565
22275,0.292117,0.290203,0.001914
49806,0.037377,0.038521,0.001144
55399,0.306547,0.304807,0.001740
21851,0.216190,0.213030,0.003160
50443,0.093546,0.091082,0.002464
21201,0.372838,0.372100,0.000738
64000,0.050881,0.053111,0.002230
44478,0.501388,0.501325,0.000063
34504,0.331697,0.331594,0.000103
62058,0.016599,0.019736,0.003137
41657,0.404859,0.404785,0.000074
39589,0.367648,0.368226,0.000578
41246,0.043755,0.042158,0.001597
9008,0.303810,0.304370,0.000560
30872,0.443839,0.441040,0.002799
7106,0.105476,0.105181,0.000295
41583,0.445462,0.441383,0.004079
1285,0.036105,0.040621,0.004516
16247,0.375649,0.376353,0.000704
30896,0.275639,0.275612,0.000027
35149,0.117011,0.118677,0.001666
52878,0.066022,0.064730,0.001292
34163,0.204998,0.202961,0.002037
27732,0.509087,0.509240,0.000153
33595,0.397217,0.396726,0.000491
65600,0.122258,0.122801,0.000543
21036,0.139250,0.139479,0.000229
30236,0.236647,0.237312,0.000665
42524,0.299039,0.299958,0.000919
3000,0.402556,0.405486,0.002930
28778,0.360965,0.361586,0.000621
42868,0.561652,0.563118,0.001466
58386,0.265392,0.266341,0.000949
51147,0.043677,0.045410,0.001733
51646,0.347791,0.346339,0.001452
2558,0.385691,0.384479,0.001212
65461,0.086559,0.084749,0.001810
20868,0.532321,0.533220,0.000899
56272,0.139341,0.139157,0.000184
1034,0.102778,0.103828,0.001050
58223,0.346556,0.345742,0.000814
36626,0.113261,0.114026,0.000765
36580,0.648851,0.646429,0.002422
40313,0.365401,0.364481,0.000920
42071,0.104809,0.108645,0.003836
32462,0.436648,0.435962,0.000686
12266,0.489065,0.482935,0.006130
49565,0.409108,0.406792,0.002316
11821,0.256668,0.255196,0.001472
33695,0.219756,0.219007,0.000749
38194,0.214313,0.211182,0.003131
50792,0.298875,0.297275,0.001600
12381,0.366479,0.366507,0.000028
42153,0.387727,0.388086,0.000359
64950,0.085032,0.087862,0.002830
17823,0.049137,0.052593,0.003456
51732,0.478456,0.477917,0.000539
12414,0.176818,0.177965,0.001147
17005,0.147501,0.148143,0.000642
6930,0.001378,0.005190,0.003812
38348,0.275007,0.276233,0.001226
55564,0.464658,0.464405,0.000253
57147,0.459424,0.462463,0.003039
36447,0.367370,0.370696,0.003326
31502,0.056216,0.055259,0.000957
51486,0.081228,0.081671,0.000443
65369,0.275724,0.274214,0.001510
26033,0.177528,0.175641,0.001887
47092,0.116968,0.118311,0.001343
65052,0.431180,0.430993,0.000187
32226,0.330595,0.328102,0.002493
46217,0.126789,0.127722,0.000933
28206,0.093149,0.095221,0.002072
3142,0.125987,0.127816,0.001829
13946,0.382250,0.383728,0.001478
66176,0.167092,0.167225,0.000133
36610,0.436752,0.435714,0.001038
55389,0.279250,0.280445,0.001195
66802,0.256306,0.254491,0.001815
66144,0.037882,0.040356,0.002474
42499,0.060267,0.060600,0.000333
25014,0.257419,0.258249,0.000830
27651,0.581828,0.580787,0.001041
33976,0.349069,0.351260,0.002191
63284,0.301005,0.298568,0.002437
58117,0.063265,0.065282,0.002017
25916,0.155405,0.157431,0.002026
18804,0.246544,0.244074,0.002470
34053,0.079671,0.080603,0.000932
34473,0.321726,0.319157,0.002569
64019,0.212276,0.211087,0.001189
43921,0.004857,0.006198,0.001341
22989,0.429336,0.428285,0.001051
37135,0.120033,0.120431,0.000398
46579,0.141219,0.141214,0.000005
55107,0.619038,0.619016,0.000022
47328,0.145861,0.144478,0.001383
20419,0.150222,0.149240,0.000982
38013,0.141346,0.142780,0.001434
17190,0.197895,0.196581,0.001314
54228,0.214040,0.214521,0.000481
5843,0.244769,0.245411,0.000642
7251,0.338841,0.344990,0.006149
37378,0.345994,0.348974,0.002980
40523,0.149542,0.149810,0.000268
5070,0.172989,0.174519,0.001530
57341,0.647487,0.648097,0.000610
31936,0.097166,0.100952,0.003786
7963,0.431126,0.427612,0.003514
60074,0.398613,0.400112,0.001499
58578,0.431786,0.431422,0.000364
8231,0.146866,0.146617,0.000249
52883,0.202462,0.200982,0.001480
47848,0.441916,0.439339,0.002577
2180,0.070836,0.072626,0.001790
65604,0.471398,0.468662,0.002736
3882,0.132083,0.132647,0.000564
34672,0.239253,0.236771,0.002482
15137,0.249405,0.248603,0.000802
8042,0.287546,0.284943,0.002603
50003,0.264151,0.263742,0.000409
60194,0.550950,0.547367,0.003583
42204,0.463626,0.462591,0.001035
16840,0.391155,0.392962,0.001807
12248,0.048386,0.050881,0.002495
15710,0.204754,0.204679,0.000075
41906,0.101209,0.101519,0.000310
31185,0.079603,0.082455,0.002852
15618,0.081049,0.084318,0.003269
48455,0.108999,0.110727,0.001728
31166,0.012389,0.017188,0.004799
10262,0.219526,0.218087,0.001439
22519,0.636308,0.632191,0.004117
38947,0.285723,0.283411,0.002312
26786,0.200558,0.197626,0.002932
21610,0.090088,0.091905,0.001817
35263,0.367123,0.368675,0.001552
35952,0.311536,0.312202,0.000666
62048,0.084360,0.086274,0.001914
63140,0.393302,0.390623,0.002679
51267,0.164893,0.164663,0.000230
26552,0.127590,0.128647,0.001057
50894,0.470338,0.469528,0.000810
44076,0.168630,0.169626,0.000996
45099,0.510952,0.510402,0.000550
3425,0.300092,0.298263,0.001829
17552,0.068886,0.071538,0.002652
59823,0.074066,0.074185,0.000119
18078,0.486585,0.485760,0.000825
22909,0.059039,0.060667,0.001628
44086,0.156232,0.155470,0.000762
42558,0.120474,0.122564,0.002090
46817,0.260886,0.262458,0.001572
18775,0.449365,0.448925,0.000440
45418,0.246372,0.244960,0.001412
29037,-0.000703,0.002431,0.003134
59755,0.171538,0.173871,0.002333
43638,0.118958,0.120864,0.001906
12357,0.159066,0.160977,0.001911
110,0.463708,0.462398,0.001310
8746,0.003753,0.008634,0.004881
48815,0.409245,0.410436,0.001191
9912,0.201482,0.200705,0.000777
57651,0.344742,0.345278,0.000536
38254,0.278220,0.277049,0.001171
30833,0.263326,0.262424,0.000902
65585,0.300877,0.301119,0.000242
